gene_id	CHROM	POS	STRAND	gene_name	gene_locus	reg_locus	promoter
ENSG00000127463	chr1	19578046	-	EMC1	chr1:19542158-19578046	chr1:19577047-19614745	chr1:19577047-19583046
ENSG00000162482	chr1	19615744	-	AKR7A3	chr1:19609052-19615744	chr1:19583046-19633821	chr1:19614745-19620744
ENSG00000040487	chr1	19638821	+	PQLC2	chr1:19638820-19655794	chr1:19620744-19639820	chr1:19633821-19639820
ENSG00000053371	chr1	19638640	-	AKR7A2	chr1:19630459-19638640	chr1:19637641-19810980	chr1:19637641-19643640
ENSG00000077549	chr1	19811979	-	CAPZB	chr1:19665267-19812066	chr1:19643640-19918472	chr1:19810980-19816979
ENSG00000270136	chr1	19923472	+	MINOS1-NBL1	chr1:19923473-19984549	chr1:19816979-19924471	chr1:19918472-19924471
ENSG00000173436	chr1	19923483	+	MINOS1	chr1:19923477-19956314	chr1:19918483-19964725	chr1:19918483-19924482
ENSG00000158747	chr1	19969725	+	NBL1	chr1:19967048-19984945	chr1:19924482-19986779	chr1:19964725-19970724
ENSG00000158748	chr1	19991779	+	HTR6	chr1:19991780-20006055	chr1:19970724-20125411	chr1:19986779-19992778
ENSG00000162542	chr1	20126410	-	TMCO4	chr1:20008706-20126438	chr1:19992778-20140772	chr1:20125411-20131410
ENSG00000178828	chr1	20141771	-	RNF186	chr1:20140523-20141771	chr1:20131410-20204005	chr1:20140772-20146771
ENSG00000169914	chr1	20209005	+	OTUD3	chr1:20209006-20239438	chr1:20146771-20249111	chr1:20204005-20210004
ENSG00000188784	chr1	20250110	-	PLA2G2E	chr1:20246502-20250110	chr1:20210004-20305910	chr1:20249111-20255110
ENSG00000188257	chr1	20306909	-	PLA2G2A	chr1:20301925-20306932	chr1:20255110-20391700	chr1:20305910-20311909
ENSG00000127472	chr1	20396700	+	PLA2G5	chr1:20354672-20417683	chr1:20311909-20445051	chr1:20391700-20397699
ENSG00000117215	chr1	20446050	-	PLA2G2D	chr1:20438432-20446050	chr1:20397699-20460818	chr1:20445051-20451050
ENSG00000158786	chr1	20465818	+	PLA2G2F	chr1:20465819-20476879	chr1:20451050-20502918	chr1:20460818-20466817
ENSG00000187980	chr1	20503917	-	PLA2G2C	chr1:20487746-20503917	chr1:20466817-20508917	chr1:20502918-20508917
ENSG00000162543	chr1	20512577	+	UBXN10	chr1:20512578-20522541	chr1:20507577-20612411	chr1:20507577-20513576
ENSG00000158816	chr1	20617411	+	VWA5B1	chr1:20617412-20681387	chr1:20513576-20811714	chr1:20612411-20618410
ENSG00000162545	chr1	20812713	-	CAMK2N1	chr1:20808884-20812713	chr1:20618410-20833655	chr1:20811714-20817713
ENSG00000090432	chr1	20834654	-	MUL1	chr1:20825943-20834654	chr1:20817713-20910440	chr1:20833655-20839654
ENSG00000158825	chr1	20915440	+	CDA	chr1:20915441-20945401	chr1:20839654-20954947	chr1:20910440-20916439
ENSG00000158828	chr1	20959947	+	PINK1	chr1:20959948-20978004	chr1:20916439-20987001	chr1:20954947-20960946
ENSG00000244038	chr1	20988000	-	DDOST	chr1:20978270-20988000	chr1:20960946-21043511	chr1:20987001-20993000
ENSG00000117245	chr1	21044510	-	KIF17	chr1:20990507-21044510	chr1:20993000-21058030	chr1:21043511-21049510
ENSG00000189410	chr1	21059029	-	SH2D5	chr1:21046225-21059330	chr1:21049510-21112182	chr1:21058030-21064029
ENSG00000127483	chr1	21113181	-	HP1BP3	chr1:21069154-21113816	chr1:21064029-21502344	chr1:21112182-21118181
ENSG00000075151	chr1	21503343	-	EIF4G3	chr1:21132963-21503377	chr1:21118181-21615983	chr1:21502344-21508343
ENSG00000117298	chr1	21616982	-	ECE1	chr1:21543740-21671997	chr1:21508343-21761630	chr1:21615983-21621982
ENSG00000142794	chr1	21766630	+	NBPF3	chr1:21766621-21811498	chr1:21621982-21830864	chr1:21761630-21767629
ENSG00000162551	chr1	21835864	+	ALPL	chr1:21835858-21904905	chr1:21767629-21977349	chr1:21830864-21836863
ENSG00000076864	chr1	21978348	-	RAP1GAP	chr1:21922708-21995801	chr1:21836863-22109100	chr1:21977349-21983348
ENSG00000090686	chr1	22110099	-	USP48	chr1:22004791-22110099	chr1:21983348-22133757	chr1:22109100-22115099
ENSG00000187942	chr1	22138757	+	LDLRAD2	chr1:22138758-22151714	chr1:22115099-22262791	chr1:22133757-22139756
ENSG00000142798	chr1	22263790	-	HSPG2	chr1:22148738-22263790	chr1:22139756-22298513	chr1:22262791-22268790
ENSG00000219073	chr1	22303513	+	CELA3B	chr1:22303514-22325135	chr1:22268790-22323148	chr1:22298513-22304512
ENSG00000142789	chr1	22328148	+	CELA3A	chr1:22328149-22339032	chr1:22304512-22374160	chr1:22323148-22329147
ENSG00000070831	chr1	22379160	+	CDC42	chr1:22379120-22419437	chr1:22329147-22468460	chr1:22374160-22380159
ENSG00000162552	chr1	22469459	-	WNT4	chr1:22443798-22470462	chr1:22380159-22773343	chr1:22468460-22474459
ENSG00000184677	chr1	22778343	+	ZBTB40	chr1:22778344-22857650	chr1:22474459-22885056	chr1:22773343-22779342
ENSG00000070886	chr1	22890056	+	EPHA8	chr1:22890057-22930087	chr1:22779342-22957998	chr1:22885056-22891055
ENSG00000173372	chr1	22962998	+	C1QA	chr1:22962999-22966101	chr1:22891055-22965125	chr1:22957998-22963997
ENSG00000159189	chr1	22970125	+	C1QC	chr1:22970123-22974603	chr1:22963997-22974681	chr1:22965125-22971124
ENSG00000173369	chr1	22979681	+	C1QB	chr1:22979255-22988031	chr1:22971124-23032462	chr1:22974681-22980680
ENSG00000133216	chr1	23037462	+	EPHB2	chr1:23037332-23241818	chr1:22980680-23340985	chr1:23032462-23038461
ENSG00000004487	chr1	23345985	+	KDM1A	chr1:23345941-23410182	chr1:23038461-23503302	chr1:23340985-23346984
ENSG00000169641	chr1	23504301	-	LUZP1	chr1:23410516-23504301	chr1:23346984-23520223	chr1:23503302-23509301
ENSG00000179546	chr1	23521222	-	HTR1D	chr1:23516993-23521222	chr1:23509301-23669804	chr1:23520223-23526222
ENSG00000125944	chr1	23670803	-	HNRNPR	chr1:23630264-23670829	chr1:23526222-23694936	chr1:23669804-23675803
ENSG00000125945	chr1	23695935	-	ZNF436	chr1:23685941-23695935	chr1:23675803-23750234	chr1:23694936-23700935
ENSG00000204219	chr1	23751233	-	TCEA3	chr1:23707554-23751233	chr1:23700935-23809672	chr1:23750234-23756233
ENSG00000088280	chr1	23810671	-	ASAP3	chr1:23755056-23811061	chr1:23756233-23856713	chr1:23809672-23815671
ENSG00000007968	chr1	23857712	-	E2F2	chr1:23832922-23857712	chr1:23815671-23885286	chr1:23856713-23862712
ENSG00000117318	chr1	23886285	-	ID3	chr1:23884409-23886285	chr1:23862712-23948823	chr1:23885286-23891285
ENSG00000197880	chr1	23953823	+	MDS2	chr1:23907985-23967058	chr1:23891285-24013268	chr1:23948823-23954822
ENSG00000142676	chr1	24018268	+	RPL11	chr1:24018269-24022915	chr1:23954822-24064644	chr1:24013268-24019267
ENSG00000011007	chr1	24069644	+	TCEB3	chr1:24069645-24088549	chr1:24019267-24099894	chr1:24064644-24070643
ENSG00000057757	chr1	24104894	+	PITHD1	chr1:24104895-24114722	chr1:24070643-24112459	chr1:24099894-24105893
ENSG00000011009	chr1	24117459	+	LYPLA2	chr1:24117460-24122029	chr1:24105893-24125893	chr1:24112459-24118458
ENSG00000117308	chr1	24126892	-	GALE	chr1:24122089-24127271	chr1:24118458-24150950	chr1:24125893-24131892
ENSG00000117305	chr1	24151949	-	HMGCL	chr1:24128375-24165110	chr1:24131892-24193785	chr1:24150950-24156949
ENSG00000179163	chr1	24194784	-	FUCA1	chr1:24171567-24194784	chr1:24156949-24281301	chr1:24193785-24199784
ENSG00000189266	chr1	24286301	+	PNRC2	chr1:24285599-24289952	chr1:24199784-24287300	chr1:24281301-24287300
ENSG00000188822	chr1	24285549	-	CNR2	chr1:24197016-24285549	chr1:24284550-24305810	chr1:24284550-24290549
ENSG00000188529	chr1	24306809	-	SRSF10	chr1:24291294-24307417	chr1:24290549-24437666	chr1:24305810-24311809
ENSG00000142661	chr1	24438665	-	MYOM3	chr1:24382525-24438665	chr1:24311809-24468612	chr1:24437666-24443665
ENSG00000142677	chr1	24469611	-	IL22RA1	chr1:24446261-24469611	chr1:24443665-24512752	chr1:24468612-24474611
ENSG00000185436	chr1	24513751	-	IFNLR1	chr1:24480647-24514449	chr1:24474611-24640914	chr1:24512752-24518751
ENSG00000158055	chr1	24645914	+	GRHL3	chr1:24645812-24690972	chr1:24518751-24737283	chr1:24640914-24646913
ENSG00000001461	chr1	24742283	+	NIPAL3	chr1:24742284-24799466	chr1:24646913-24743282	chr1:24737283-24743282
ENSG00000001460	chr1	24741587	-	STPG1	chr1:24683489-24743424	chr1:24740588-24824386	chr1:24740588-24746587
ENSG00000117602	chr1	24829386	+	RCAN3	chr1:24829387-24867530	chr1:24746587-24877601	chr1:24824386-24830385
ENSG00000184454	chr1	24882601	+	NCMAP	chr1:24882602-24935819	chr1:24830385-24964502	chr1:24877601-24883600
ENSG00000133226	chr1	24969502	+	SRRM1	chr1:24958207-24999758	chr1:24883600-25066847	chr1:24964502-24970501
ENSG00000169504	chr1	25071847	+	CLIC4	chr1:25071848-25170815	chr1:24970501-25290502	chr1:25066847-25072846
ENSG00000020633	chr1	25291501	-	RUNX3	chr1:25226002-25291612	chr1:25072846-25557985	chr1:25290502-25296501
ENSG00000117614	chr1	25558984	-	SYF2	chr1:25549170-25558993	chr1:25296501-25573011	chr1:25557985-25563984
ENSG00000117616	chr1	25574010	-	C1orf63	chr1:25568728-25664704	chr1:25563984-25593883	chr1:25573011-25579010
ENSG00000187010	chr1	25598883	+	RHD	chr1:25598884-25656936	chr1:25579010-25659407	chr1:25593883-25599882
ENSG00000183726	chr1	25664407	+	TMEM50A	chr1:25664408-25688852	chr1:25599882-25746337	chr1:25659407-25665406
ENSG00000188672	chr1	25747336	-	RHCE	chr1:25688740-25756683	chr1:25665406-25752410	chr1:25746337-25752336
ENSG00000204178	chr1	25757410	+	TMEM57	chr1:25757388-25826700	chr1:25752336-25865070	chr1:25752410-25758409
ENSG00000157978	chr1	25870070	+	LDLRAP1	chr1:25870071-25895377	chr1:25758409-25938958	chr1:25865070-25871069
ENSG00000117643	chr1	25943958	+	MAN1C1	chr1:25943959-26112698	chr1:25871069-26121666	chr1:25938958-25944957
ENSG00000162430	chr1	26126666	+	SEPN1	chr1:26126667-26144713	chr1:25944957-26141683	chr1:26121666-26127665
ENSG00000117640	chr1	26146683	+	MTFR1L	chr1:26145131-26159432	chr1:26127665-26184904	chr1:26141683-26147682
ENSG00000127423	chr1	26185903	-	AUNIP	chr1:26158414-26185903	chr1:26147682-26196745	chr1:26184904-26190903
ENSG00000182749	chr1	26197744	-	PAQR7	chr1:26187701-26197744	chr1:26190903-26231958	chr1:26196745-26202744
ENSG00000117632	chr1	26232957	-	STMN1	chr1:26210672-26233482	chr1:26202744-26323649	chr1:26231958-26237957
ENSG00000158006	chr1	26324648	-	PAFAH2	chr1:26286258-26324648	chr1:26237957-26343270	chr1:26323649-26329648
ENSG00000158008	chr1	26348270	+	EXTL1	chr1:26346375-26362955	chr1:26329648-26371625	chr1:26343270-26349269
ENSG00000158014	chr1	26372624	-	SLC30A2	chr1:26363743-26372624	chr1:26349269-26393125	chr1:26371625-26377624
ENSG00000158022	chr1	26394124	-	TRIM63	chr1:26377795-26394927	chr1:26377624-26433327	chr1:26393125-26399124
ENSG00000175087	chr1	26438327	+	PDIK1L	chr1:26437664-26452034	chr1:26399124-26491361	chr1:26433327-26439326
ENSG00000142684	chr1	26496361	+	ZNF593	chr1:26496362-26498551	chr1:26439326-26498893	chr1:26491361-26497360
ENSG00000142675	chr1	26503893	+	CNKSR1	chr1:26503894-26516377	chr1:26497360-26512051	chr1:26498893-26504892
ENSG00000188782	chr1	26517051	+	CATSPER4	chr1:26517052-26529459	chr1:26504892-26555692	chr1:26512051-26518050
ENSG00000130695	chr1	26560692	+	CEP85	chr1:26560691-26605299	chr1:26518050-26600666	chr1:26555692-26561691
ENSG00000142669	chr1	26605666	+	SH3BGRL3	chr1:26605667-26608007	chr1:26561691-26639447	chr1:26600666-26606665
ENSG00000169442	chr1	26644447	+	CD52	chr1:26644448-26647014	chr1:26606665-26645446	chr1:26639447-26645446
ENSG00000158062	chr1	26644854	-	UBXN11	chr1:26607819-26644854	chr1:26643855-26669577	chr1:26643855-26649854
ENSG00000176092	chr1	26670576	-	AIM1L	chr1:26648350-26680621	chr1:26649854-26698267	chr1:26669577-26675576
ENSG00000176083	chr1	26699266	-	ZNF683	chr1:26688125-26701013	chr1:26675576-26732268	chr1:26698267-26704266
ENSG00000131914	chr1	26737268	+	LIN28A	chr1:26737269-26756213	chr1:26704266-26753845	chr1:26732268-26738267
ENSG00000117682	chr1	26758845	+	DHDDS	chr1:26758773-26797785	chr1:26738267-26794009	chr1:26753845-26759844
ENSG00000198830	chr1	26799009	+	HMGN2	chr1:26798941-26802463	chr1:26759844-26867342	chr1:26794009-26800008
ENSG00000117676	chr1	26872342	+	RPS6KA1	chr1:26856252-26901521	chr1:26800008-27017523	chr1:26867342-26873341
ENSG00000117713	chr1	27022523	+	ARID1A	chr1:27022524-27108595	chr1:26873341-27109685	chr1:27017523-27023522
ENSG00000060642	chr1	27114685	+	PIGV	chr1:27113963-27124889	chr1:27023522-27148200	chr1:27109685-27115684
ENSG00000204160	chr1	27153200	+	ZDHHC18	chr1:27153201-27184093	chr1:27115684-27184632	chr1:27148200-27154199
ENSG00000175793	chr1	27189632	+	SFN	chr1:27189633-27190947	chr1:27154199-27215789	chr1:27184632-27190631
ENSG00000142751	chr1	27216788	-	GPN2	chr1:27202624-27216788	chr1:27190631-27225958	chr1:27215789-27221788
ENSG00000198746	chr1	27226957	-	GPATCH3	chr1:27216979-27226957	chr1:27221788-27239458	chr1:27225958-27231957
ENSG00000131910	chr1	27240457	-	NR0B2	chr1:27237980-27240457	chr1:27231957-27245457	chr1:27239458-27245457
ENSG00000090273	chr1	27248216	+	NUDC	chr1:27226729-27273353	chr1:27243216-27285898	chr1:27243216-27249215
ENSG00000175707	chr1	27286897	-	C1orf172	chr1:27276053-27286897	chr1:27249215-27315197	chr1:27285898-27291897
ENSG00000253368	chr1	27320197	+	TRNP1	chr1:27320198-27327389	chr1:27291897-27338328	chr1:27315197-27321196
ENSG00000158246	chr1	27339327	-	FAM46B	chr1:27331511-27339327	chr1:27321196-27480402	chr1:27338328-27344327
ENSG00000090020	chr1	27481401	-	SLC9A1	chr1:27425306-27493472	chr1:27344327-27556158	chr1:27480402-27486401
ENSG00000142784	chr1	27561158	+	WDTC1	chr1:27561007-27635110	chr1:27486401-27643650	chr1:27556158-27562157
ENSG00000186501	chr1	27648650	+	TMEM222	chr1:27648651-27662891	chr1:27562157-27666363	chr1:27643650-27649649
ENSG00000142765	chr1	27671363	+	SYTL1	chr1:27668513-27680421	chr1:27649649-27692384	chr1:27666363-27672362
ENSG00000142733	chr1	27693383	-	MAP3K6	chr1:27681675-27693383	chr1:27672362-27700316	chr1:27692384-27698383
ENSG00000142748	chr1	27701315	-	FCN3	chr1:27695603-27701315	chr1:27698383-27708794	chr1:27700316-27706315
ENSG00000174950	chr1	27709793	-	CD164L2	chr1:27705666-27709870	chr1:27706315-27714793	chr1:27708794-27714793
ENSG00000181773	chr1	27719147	+	GPR3	chr1:27719148-27722318	chr1:27714147-27815670	chr1:27714147-27720146
ENSG00000158195	chr1	27816669	-	WASF2	chr1:27730730-27816669	chr1:27720146-27929144	chr1:27815670-27821669
ENSG00000126705	chr1	27930143	-	AHDC1	chr1:27860546-27930942	chr1:27821669-27960789	chr1:27929144-27935143
ENSG00000000938	chr1	27961788	-	FGR	chr1:27938575-27961788	chr1:27935143-27997690	chr1:27960789-27966788
ENSG00000126709	chr1	27998689	-	IFI6	chr1:27992572-27998729	chr1:27966788-28047567	chr1:27997690-28003689
ENSG00000009780	chr1	28052567	+	FAM76A	chr1:28052490-28089633	chr1:28003689-28094693	chr1:28047567-28053566
ENSG00000117758	chr1	28099693	+	STX12	chr1:28099694-28150963	chr1:28053566-28152288	chr1:28094693-28100692
ENSG00000117751	chr1	28157288	+	PPP1R8	chr1:28157289-28178187	chr1:28100692-28194078	chr1:28152288-28158287
ENSG00000130775	chr1	28199078	+	THEMIS2	chr1:28199055-28213196	chr1:28158287-28240255	chr1:28194078-28200077
ENSG00000117748	chr1	28241254	-	RPA2	chr1:28218035-28241257	chr1:28200077-28256503	chr1:28240255-28246254
ENSG00000130768	chr1	28261503	+	SMPDL3B	chr1:28261504-28285668	chr1:28246254-28280972	chr1:28256503-28262502
ENSG00000158156	chr1	28285972	+	XKR8	chr1:28285973-28294607	chr1:28262502-28414208	chr1:28280972-28286971
ENSG00000158161	chr1	28415207	-	EYA3	chr1:28296855-28415207	chr1:28286971-28502700	chr1:28414208-28420207
ENSG00000169403	chr1	28503699	-	PTAFR	chr1:28473677-28520447	chr1:28420207-28557643	chr1:28502700-28508699
ENSG00000130770	chr1	28562643	+	ATPIF1	chr1:28562620-28573417	chr1:28508699-28563642	chr1:28557643-28563642
ENSG00000126698	chr1	28559536	-	DNAJC8	chr1:28525967-28559536	chr1:28558537-28581037	chr1:28558537-28564536
ENSG00000130766	chr1	28586037	+	SESN2	chr1:28586038-28609002	chr1:28564536-28650548	chr1:28581037-28587036
ENSG00000130772	chr1	28655548	+	MED18	chr1:28655513-28662476	chr1:28587036-28759681	chr1:28650548-28656547
ENSG00000204138	chr1	28764681	+	PHACTR4	chr1:28696114-28826881	chr1:28656547-28839768	chr1:28759681-28765680
ENSG00000180198	chr1	28844768	+	RCC1	chr1:28832455-28865812	chr1:28765680-28874596	chr1:28839768-28845767
ENSG00000180098	chr1	28879596	+	TRNAU1AP	chr1:28879597-28905051	chr1:28845767-28913711	chr1:28874596-28880595
ENSG00000188060	chr1	28918711	+	RAB42	chr1:28918712-28921955	chr1:28880595-28968518	chr1:28913711-28919710
ENSG00000120656	chr1	28969517	-	TAF12	chr1:28915835-28969597	chr1:28919710-28990291	chr1:28968518-28974517
ENSG00000162419	chr1	28995291	+	GMEB1	chr1:28995244-29045865	chr1:28974517-29058270	chr1:28990291-28996290
ENSG00000198492	chr1	29063270	+	YTHDF2	chr1:29063133-29096287	chr1:28996290-29133653	chr1:29058270-29064269
ENSG00000116329	chr1	29138653	+	OPRD1	chr1:29138654-29190208	chr1:29064269-29208602	chr1:29133653-29139652
ENSG00000159023	chr1	29213602	+	EPB41	chr1:29213603-29446553	chr1:29139652-29448014	chr1:29208602-29214601
ENSG00000253304	chr1	29449013	-	TMEM200B	chr1:29445940-29450447	chr1:29214601-29507500	chr1:29448014-29454013
ENSG00000116350	chr1	29508499	-	SRSF4	chr1:29474255-29508499	chr1:29454013-29556445	chr1:29507500-29513499
ENSG00000116353	chr1	29557444	-	MECR	chr1:29519385-29557454	chr1:29513499-29562444	chr1:29556445-29562444
ENSG00000060656	chr1	29563027	+	PTPRU	chr1:29563028-29653325	chr1:29558027-30564026	chr1:29558027-29564026
ENSG00000162510	chr1	31196434	-	MATN1	chr1:31184124-31196434	chr1:30195435-31229668	chr1:31195435-31201434
ENSG00000162511	chr1	31230667	-	LAPTM5	chr1:31205316-31230667	chr1:31201434-31380609	chr1:31229668-31235667
ENSG00000162512	chr1	31381608	-	SDC3	chr1:31342314-31381608	chr1:31235667-31537543	chr1:31380609-31386608
ENSG00000134644	chr1	31538542	-	PUM1	chr1:31404353-31538838	chr1:31386608-31711402	chr1:31537543-31543542
ENSG00000084628	chr1	31712401	-	NKAIN1	chr1:31652592-31712401	chr1:31543542-31764854	chr1:31711402-31717401
ENSG00000121766	chr1	31769854	+	ZCCHC17	chr1:31769842-31837783	chr1:31717401-31770853	chr1:31764854-31770853
ENSG00000060688	chr1	31769617	-	SNRNP40	chr1:31732417-31769662	chr1:31768618-31844924	chr1:31768618-31774617
ENSG00000121769	chr1	31845923	-	FABP3	chr1:31838472-31849697	chr1:31774617-31877411	chr1:31844924-31850923
ENSG00000168528	chr1	31882411	+	SERINC2	chr1:31882412-31907525	chr1:31850923-32037135	chr1:31877411-31883410
ENSG00000142910	chr1	32042135	+	TINAGL1	chr1:32042116-32053288	chr1:31883410-32078300	chr1:32037135-32043134
ENSG00000121764	chr1	32083300	+	HCRTR1	chr1:32083287-32098119	chr1:32043134-32109489	chr1:32078300-32084299
ENSG00000162517	chr1	32110488	-	PEF1	chr1:32095463-32110497	chr1:32084299-32168921	chr1:32109489-32115488
ENSG00000084636	chr1	32169920	-	COL16A1	chr1:32117848-32169920	chr1:32115488-32228637	chr1:32168921-32174920
ENSG00000121753	chr1	32229636	-	BAI2	chr1:32192718-32230494	chr1:32174920-32280653	chr1:32228637-32234636
ENSG00000134668	chr1	32281652	-	SPOCD1	chr1:32256023-32281652	chr1:32234636-32402989	chr1:32280653-32286652
ENSG00000184007	chr1	32403988	-	PTP4A2	chr1:32372022-32410457	chr1:32286652-32474429	chr1:32402989-32408988
ENSG00000121774	chr1	32479429	+	KHDRBS1	chr1:32479430-32526451	chr1:32408988-32533502	chr1:32474429-32480428
ENSG00000121775	chr1	32538502	+	TMEM39B	chr1:32537632-32568467	chr1:32480428-32568638	chr1:32533502-32539501
ENSG00000025800	chr1	32573638	+	KPNA6	chr1:32573639-32642169	chr1:32539501-32640665	chr1:32568638-32574637
ENSG00000084652	chr1	32645665	+	TXLNA	chr1:32645287-32663886	chr1:32574637-32660986	chr1:32640665-32646664
ENSG00000160050	chr1	32665986	+	CCDC28B	chr1:32665987-32670988	chr1:32646664-32669694	chr1:32660986-32666985
ENSG00000222046	chr1	32674694	+	DCDC2B	chr1:32674695-32681797	chr1:32666985-32682970	chr1:32669694-32675693
ENSG00000084623	chr1	32687970	+	EIF3I	chr1:32687529-32697205	chr1:32675693-32688969	chr1:32682970-32688969
ENSG00000160055	chr1	32687926	-	TMEM234	chr1:32680073-32687972	chr1:32686927-32711839	chr1:32686927-32692926
ENSG00000182866	chr1	32716839	+	LCK	chr1:32716840-32751766	chr1:32692926-32752686	chr1:32711839-32717838
ENSG00000116478	chr1	32757686	+	HDAC1	chr1:32757687-32799236	chr1:32717838-32800981	chr1:32752686-32758685
ENSG00000175130	chr1	32801980	-	MARCKSL1	chr1:32799433-32801980	chr1:32758685-32822797	chr1:32800981-32806980
ENSG00000162526	chr1	32827797	+	TSSK3	chr1:32817122-32829913	chr1:32806980-32925669	chr1:32822797-32828796
ENSG00000273274	chr1	32930669	+	ZBTB8B	chr1:32930670-32962287	chr1:32828796-33000027	chr1:32925669-32931668
ENSG00000160062	chr1	33005027	+	ZBTB8A	chr1:33005028-33071540	chr1:32931668-33111748	chr1:33000027-33006026
ENSG00000162521	chr1	33116748	+	RBBP4	chr1:33116743-33151812	chr1:33006026-33117747	chr1:33111748-33117747
ENSG00000176261	chr1	33116185	-	ZBTB8OS	chr1:33065773-33116504	chr1:33115186-33167721	chr1:33115186-33121185
ENSG00000162520	chr1	33168720	-	SYNC	chr1:33145507-33169197	chr1:33121185-33202485	chr1:33167721-33173720
ENSG00000162522	chr1	33207485	+	KIAA1522	chr1:33207486-33240571	chr1:33173720-33278155	chr1:33202485-33208484
ENSG00000116497	chr1	33283155	+	S100PBP	chr1:33282368-33324476	chr1:33208484-33284154	chr1:33278155-33284154
ENSG00000134684	chr1	33283754	-	YARS	chr1:33240840-33283754	chr1:33282755-33335415	chr1:33282755-33288754
ENSG00000160097	chr1	33336414	-	FNDC5	chr1:33327869-33338083	chr1:33288754-33347035	chr1:33335415-33341414
ENSG00000121905	chr1	33352035	+	HPCA	chr1:33351595-33364042	chr1:33341414-33365960	chr1:33347035-33353034
ENSG00000121900	chr1	33366959	-	TMEM54	chr1:33360195-33367039	chr1:33353034-33429287	chr1:33365960-33371959
ENSG00000116514	chr1	33430286	-	RNF19B	chr1:33402046-33430286	chr1:33371959-33501594	chr1:33429287-33435286
ENSG00000004455	chr1	33502593	-	AK2	chr1:33473585-33546597	chr1:33435286-33541713	chr1:33501594-33507593
